volume_name;date;id;villain;url
The Amazing Spider-Man;1976-06-30;16405;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-157-the-ghost-that-haunted-/4000-16405/
Marvel Tales;1976-06-01;64781;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-68/4000-64781/
The Amazing Spider-Man;1976-05-31;16330;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-156-on-a-clear-day-you-can-/4000-16330/
The Amazing Spider-Man;1976-03-31;16156;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-154-the-sandman-always-stri/4000-16156/
The Amazing Spider-Man;1976-01-31;15991;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-152-shattered-by-the-shocke/4000-15991/
Superman vs. the Amazing Spider-Man;1976-01-01;112157;Doctor Octopus;http://comicvine.gamespot.com/superman-vs-the-amazing-spider-man-1-superman-vs-t/4000-112157/
Spidey Super Stories;1975-08-01;15499;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-11-spider-woman/4000-15499/
The Amazing Spider-Man;1975-03-31;15137;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-142-dead-mans-bluff/4000-15137/
The Amazing Spider-Man;1975-02-01;15046;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-141-the-mans-name-appears-t/4000-15046/
Marvel Special Edition Featuring The Spectacular Spider-Man;1975-01-01;265145;Doctor Octopus;http://comicvine.gamespot.com/marvel-special-edition-featuring-the-spectacular-s/4000-265145/
Spidey Super Stories;1974-11-01;14775;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-2-in-the-hands-of-the-hunter/4000-14775/
The Amazing Spider-Man;1974-07-01;14408;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-134-danger-is-a-man-called-/4000-14408/
The Amazing Spider-Man;1974-04-01;14188;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-131-my-unclemy-enemy/4000-14188/
The Amazing Spider-Man;1974-03-01;14117;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-130-betrayed/4000-14117/
Marvel Treasury Edition;1974-01-01;13920;Doctor Octopus;http://comicvine.gamespot.com/marvel-treasury-edition-1/4000-13920/
Marvel Tales;1973-02-01;12933;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-41-disaster/4000-12933/
Marvel Tales;1972-12-01;12747;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-40-doc-ock-wins/4000-12747/
The Amazing Spider-Man;1972-12-01;12728;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-115-the-last-battle/4000-12728/
Marvel Tales;1972-11-01;12657;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-39-the-tentacles-and-the-trap/4000-12657/
The Amazing Spider-Man;1972-11-01;12640;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-114-gang-war-schmang-war-wh/4000-12640/
Marvel Tales;1972-10-01;12582;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-38-enter-doctor-octopus/4000-12582/
The Amazing Spider-Man;1972-10-01;12563;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-113-they-call-the-doctoroct/4000-12563/
The Amazing Spider-Man;1972-09-01;12473;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-112-spidey-cops-out/4000-12473/
The Amazing Spider-Man;1971-09-01;11657;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-100-the-spider-or-the-man/4000-11657/
The Amazing Spider-Man;1971-03-01;11320;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-94-on-wings-of-death/4000-11320/
The Amazing Spider-Man;1970-11-01;11095;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-90-and-death-shall-come/4000-11095/
The Amazing Spider-Man;1970-10-01;11047;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-89-doc-ock-lives/4000-11047/
The Amazing Spider-Man;1970-09-01;11001;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-88-the-arms-of-doctor-octop/4000-11001/
The Amazing Spider-Man;1970-08-01;10947;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-87-unmasked-at-last/4000-10947/
Marvel Tales;1970-05-01;10808;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-26-the-final-chapter/4000-10808/
Marvel Tales;1970-03-01;10716;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-25-man-on-a-rampage/4000-10716/
The Amazing Spider-Man Annual;1969-11-01;10484;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-6-the-sinister-six/4000-10484/
Marvel Tales;1969-03-01;10102;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-19-spider-man-goes-mad/4000-10102/
Not Brand Echh;1969-02-01;10050;Doctor Octopus;http://comicvine.gamespot.com/not-brand-echh-12/4000-10050/
The Spectacular Spider-Man Magazine;1968-11-01;166098;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-magazine-2-the-goblin-l/4000-166098/
The Avengers Annual;1968-09-01;124563;Doctor Octopus;http://comicvine.gamespot.com/the-avengers-annual-2-and-time-the-rushing-river/4000-124563/
Marvel Tales;1968-03-01;109465;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-13-the-end-of-spider-man/4000-109465/
Not Brand Echh;1968-02-01;9938;Doctor Octopus;http://comicvine.gamespot.com/not-brand-echh-6/4000-9938/
The Amazing Spider-Man;1968-01-01;9876;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-56-disaster/4000-9876/
The Amazing Spider-Man;1967-12-01;9813;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-55-doc-ock-wins/4000-9813/
The Amazing Spider-Man;1967-11-01;9751;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-54-the-tentacles-and-the-tr/4000-9751/
The Amazing Spider-Man;1967-10-01;9682;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-53-enter-dr-octopus/4000-9682/
Not Brand Echh;1967-09-01;9619;Doctor Octopus;http://comicvine.gamespot.com/not-brand-echh-2/4000-9619/
The Amazing Spider-Man Annual;1966-11-01;8905;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-3-to-become-an-aveng/4000-8905/
The Amazing Spider-Man;1966-02-01;8364;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-33-the-final-chapter/4000-8364/
The Amazing Spider-Man;1966-01-01;8305;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-32-man-on-a-rampage/4000-8305/
The Amazing Spider-Man;1964-11-01;7422;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-18-the-end-of-spider-man/4000-7422/
The Amazing Spider-Man Annual;1964-08-31;6837;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-1-the-sinister-six/4000-6837/
The Amazing Spider-Man;1964-05-01;7105;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-12-unmasked-by-dr-octopus/4000-7105/
The Amazing Spider-Man;1964-04-01;7066;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-11-turning-point/4000-7066/
The Amazing Spider-Man;1963-07-01;6595;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-3-spider-man-versus-doctor-/4000-6595/
Spider-Man Chronicle;None;437407;Doctor Octopus;http://comicvine.gamespot.com/spider-man-chronicle-1-hc/4000-437407/
